Block ID,X Center,Y Center,Z Center,X Size,Y Size,Z Size,Category,CYB5A,SOD1,CA2,RBP4,ALB,TF,CAT
38,320.999,460.0,34.998999999999995,50,53,35,False,,,,,,,
38,271.0,512.999,34.998999999999995,50,53,35,False,,,,,,,
38,320.999,512.999,34.998999999999995,50,53,35,False,,,,,,,
83,271.0,460.0,35.0,50,53,35,False,-0.116027,,0.550144,,0.318975,,-0.239284
83,320.999,460.0,35.0,50,53,35,False,-0.116027,,0.550144,,0.318975,,-0.239284
83,271.0,512.999,35.0,50,53,35,False,-0.116027,,0.550144,,0.318975,,-0.239284
83,320.999,512.999,35.0,50,53,35,False,-0.116027,,0.550144,,0.318975,,-0.239284
83,271.0,460.0,69.999,50,53,35,False,-0.116027,,0.550144,,0.318975,,-0.239284
83,320.999,460.0,69.999,50,53,35,False,-0.116027,,0.550144,,0.318975,,-0.239284
83,271.0,512.999,69.999,50,53,35,False,-0.116027,,0.550144,,0.318975,,-0.239284
83,320.999,512.999,69.999,50,53,35,False,-0.116027,,0.550144,,0.318975,,-0.239284
128,271.0,460.0,70.0,50,53,35,False,0.487982,,1.02469,,0.274467,,1.21034
128,320.999,460.0,70.0,50,53,35,False,0.487982,,1.02469,,0.274467,,1.21034
128,271.0,512.999,70.0,50,53,35,False,0.487982,,1.02469,,0.274467,,1.21034
128,320.999,512.999,70.0,50,53,35,False,0.487982,,1.02469,,0.274467,,1.21034
128,271.0,460.0,104.999,50,53,35,False,0.487982,,1.02469,,0.274467,,1.21034
128,320.999,460.0,104.999,50,53,35,False,0.487982,,1.02469,,0.274467,,1.21034
128,271.0,512.999,104.999,50,53,35,False,0.487982,,1.02469,,0.274467,,1.21034
128,320.999,512.999,104.999,50,53,35,False,0.487982,,1.02469,,0.274467,,1.21034
173,271.0,460.0,105.0,50,53,35,False,0.204492,,0.191914,,-0.194907,,0.0833086
173,320.999,460.0,105.0,50,53,35,False,0.204492,,0.191914,,-0.194907,,0.0833086
173,271.0,512.999,105.0,50,53,35,False,0.204492,,0.191914,,-0.194907,,0.0833086
173,320.999,512.999,105.0,50,53,35,False,0.204492,,0.191914,,-0.194907,,0.0833086
173,271.0,460.0,139.999,50,53,35,False,0.204492,,0.191914,,-0.194907,,0.0833086
173,320.999,460.0,139.999,50,53,35,False,0.204492,,0.191914,,-0.194907,,0.0833086
173,271.0,512.999,139.999,50,53,35,False,0.204492,,0.191914,,-0.194907,,0.0833086
173,320.999,512.999,139.999,50,53,35,False,0.204492,,0.191914,,-0.194907,,0.0833086
3,321.0,248.0,0.0,50,53,35,False,-0.0758165,,0.00964361,,-1.01406,-0.376565,1.0295
3,370.999,248.0,0.0,50,53,35,False,-0.0758165,,0.00964361,,-1.01406,-0.376565,1.0295
3,321.0,300.999,0.0,50,53,35,False,-0.0758165,,0.00964361,,-1.01406,-0.376565,1.0295
3,370.999,300.999,0.0,50,53,35,False,-0.0758165,,0.00964361,,-1.01406,-0.376565,1.0295
3,321.0,248.0,34.998999999999995,50,53,35,False,-0.0758165,,0.00964361,,-1.01406,-0.376565,1.0295
3,370.999,248.0,34.998999999999995,50,53,35,False,-0.0758165,,0.00964361,,-1.01406,-0.376565,1.0295
3,321.0,300.999,34.998999999999995,50,53,35,False,-0.0758165,,0.00964361,,-1.01406,-0.376565,1.0295
3,370.999,300.999,34.998999999999995,50,53,35,False,-0.0758165,,0.00964361,,-1.01406,-0.376565,1.0295
48,321.0,248.0,35.0,50,53,35,True,0.795082,,-0.528241,,0.573427,,0.639927
48,370.999,248.0,35.0,50,53,35,True,0.795082,,-0.528241,,0.573427,,0.639927
48,321.0,300.999,35.0,50,53,35,True,0.795082,,-0.528241,,0.573427,,0.639927
48,370.999,300.999,35.0,50,53,35,True,0.795082,,-0.528241,,0.573427,,0.639927
48,321.0,248.0,69.999,50,53,35,True,0.795082,,-0.528241,,0.573427,,0.639927
48,370.999,248.0,69.999,50,53,35,True,0.795082,,-0.528241,,0.573427,,0.639927
48,321.0,300.999,69.999,50,53,35,True,0.795082,,-0.528241,,0.573427,,0.639927
48,370.999,300.999,69.999,50,53,35,True,0.795082,,-0.528241,,0.573427,,0.639927
93,321.0,248.0,70.0,50,53,35,False,0.724156,,-0.0905775,,-0.554592,,0.819917
93,370.999,248.0,70.0,50,53,35,False,0.724156,,-0.0905775,,-0.554592,,0.819917
93,321.0,300.999,70.0,50,53,35,False,0.724156,,-0.0905775,,-0.554592,,0.819917
93,370.999,300.999,70.0,50,53,35,False,0.724156,,-0.0905775,,-0.554592,,0.819917
93,321.0,248.0,104.999,50,53,35,False,0.724156,,-0.0905775,,-0.554592,,0.819917
93,370.999,248.0,104.999,50,53,35,False,0.724156,,-0.0905775,,-0.554592,,0.819917
93,321.0,300.999,104.999,50,53,35,False,0.724156,,-0.0905775,,-0.554592,,0.819917
93,370.999,300.999,104.999,50,53,35,False,0.724156,,-0.0905775,,-0.554592,,0.819917
138,321.0,248.0,105.0,50,53,35,False,0.683812,,-0.227584,,0.440387,,-0.366668
138,370.999,248.0,105.0,50,53,35,False,0.683812,,-0.227584,,0.440387,,-0.366668
138,321.0,300.999,105.0,50,53,35,False,0.683812,,-0.227584,,0.440387,,-0.366668
138,370.999,300.999,105.0,50,53,35,False,0.683812,,-0.227584,,0.440387,,-0.366668
138,321.0,248.0,139.999,50,53,35,False,0.683812,,-0.227584,,0.440387,,-0.366668
138,370.999,248.0,139.999,50,53,35,False,0.683812,,-0.227584,,0.440387,,-0.366668
138,321.0,300.999,139.999,50,53,35,False,0.683812,,-0.227584,,0.440387,,-0.366668
138,370.999,300.999,139.999,50,53,35,False,0.683812,,-0.227584,,0.440387,,-0.366668
12,321.0,301.0,0.0,50,53,35,True,0.328565,,-0.137056,,-1.02473,,0.401013
12,370.999,301.0,0.0,50,53,35,True,0.328565,,-0.137056,,-1.02473,,0.401013
12,321.0,353.999,0.0,50,53,35,True,0.328565,,-0.137056,,-1.02473,,0.401013
12,370.999,353.999,0.0,50,53,35,True,0.328565,,-0.137056,,-1.02473,,0.401013
12,321.0,301.0,34.998999999999995,50,53,35,True,0.328565,,-0.137056,,-1.02473,,0.401013
12,370.999,301.0,34.998999999999995,50,53,35,True,0.328565,,-0.137056,,-1.02473,,0.401013
12,321.0,353.999,34.998999999999995,50,53,35,True,0.328565,,-0.137056,,-1.02473,,0.401013
12,370.999,353.999,34.998999999999995,50,53,35,True,0.328565,,-0.137056,,-1.02473,,0.401013
57,321.0,301.0,35.0,50,53,35,True,0.419596,,-0.332195,-1.55648,-0.42212,,-0.487224
57,370.999,301.0,35.0,50,53,35,True,0.419596,,-0.332195,-1.55648,-0.42212,,-0.487224
57,321.0,353.999,35.0,50,53,35,True,0.419596,,-0.332195,-1.55648,-0.42212,,-0.487224
57,370.999,353.999,35.0,50,53,35,True,0.419596,,-0.332195,-1.55648,-0.42212,,-0.487224
57,321.0,301.0,69.999,50,53,35,True,0.419596,,-0.332195,-1.55648,-0.42212,,-0.487224
57,370.999,301.0,69.999,50,53,35,True,0.419596,,-0.332195,-1.55648,-0.42212,,-0.487224
57,321.0,353.999,69.999,50,53,35,True,0.419596,,-0.332195,-1.55648,-0.42212,,-0.487224
57,370.999,353.999,69.999,50,53,35,True,0.419596,,-0.332195,-1.55648,-0.42212,,-0.487224
102,321.0,301.0,70.0,50,53,35,False,-0.132618,,0.548631,,-0.100762,,0.873296
102,370.999,301.0,70.0,50,53,35,False,-0.132618,,0.548631,,-0.100762,,0.873296
102,321.0,353.999,70.0,50,53,35,False,-0.132618,,0.548631,,-0.100762,,0.873296
102,370.999,353.999,70.0,50,53,35,False,-0.132618,,0.548631,,-0.100762,,0.873296
102,321.0,301.0,104.999,50,53,35,False,-0.132618,,0.548631,,-0.100762,,0.873296
102,370.999,301.0,104.999,50,53,35,False,-0.132618,,0.548631,,-0.100762,,0.873296
102,321.0,353.999,104.999,50,53,35,False,-0.132618,,0.548631,,-0.100762,,0.873296
102,370.999,353.999,104.999,50,53,35,False,-0.132618,,0.548631,,-0.100762,,0.873296
147,321.0,301.0,105.0,50,53,35,False,0.182417,,-0.0617983,,0.141064,,0.0317798
147,370.999,301.0,105.0,50,53,35,False,0.182417,,-0.0617983,,0.141064,,0.0317798
147,321.0,353.999,105.0,50,53,35,False,0.182417,,-0.0617983,,0.141064,,0.0317798
147,370.999,353.999,105.0,50,53,35,False,0.182417,,-0.0617983,,0.141064,,0.0317798
147,321.0,301.0,139.999,50,53,35,False,0.182417,,-0.0617983,,0.141064,,0.0317798
147,370.999,301.0,139.999,50,53,35,False,0.182417,,-0.0617983,,0.141064,,0.0317798
147,321.0,353.999,139.999,50,53,35,False,0.182417,,-0.0617983,,0.141064,,0.0317798
147,370.999,353.999,139.999,50,53,35,False,0.182417,,-0.0617983,,0.141064,,0.0317798
21,321.0,354.0,0.0,50,53,35,True,-0.0278097,-0.592,-0.255809,,0.259911,-0.370844,-0.944876
21,370.999,354.0,0.0,50,53,35,True,-0.0278097,-0.592,-0.255809,,0.259911,-0.370844,-0.944876
21,321.0,406.999,0.0,50,53,35,True,-0.0278097,-0.592,-0.255809,,0.259911,-0.370844,-0.944876
21,370.999,406.999,0.0,50,53,35,True,-0.0278097,-0.592,-0.255809,,0.259911,-0.370844,-0.944876
21,321.0,354.0,34.998999999999995,50,53,35,True,-0.0278097,-0.592,-0.255809,,0.259911,-0.370844,-0.944876
21,370.999,354.0,34.998999999999995,50,53,35,True,-0.0278097,-0.592,-0.255809,,0.259911,-0.370844,-0.944876
21,321.0,406.999,34.998999999999995,50,53,35,True,-0.0278097,-0.592,-0.255809,,0.259911,-0.370844,-0.944876
21,370.999,406.999,34.998999999999995,50,53,35,True,-0.0278097,-0.592,-0.255809,,0.259911,-0.370844,-0.944876
66,321.0,354.0,35.0,50,53,35,True,-0.458674,,-1.11191,0.0702495,-0.532671,,-0.620191
66,370.999,354.0,35.0,50,53,35,True,-0.458674,,-1.11191,0.0702495,-0.532671,,-0.620191
66,321.0,406.999,35.0,50,53,35,True,-0.458674,,-1.11191,0.0702495,-0.532671,,-0.620191
66,370.999,406.999,35.0,50,53,35,True,-0.458674,,-1.11191,0.0702495,-0.532671,,-0.620191
66,321.0,354.0,69.999,50,53,35,True,-0.458674,,-1.11191,0.0702495,-0.532671,,-0.620191
66,370.999,354.0,69.999,50,53,35,True,-0.458674,,-1.11191,0.0702495,-0.532671,,-0.620191
66,321.0,406.999,69.999,50,53,35,True,-0.458674,,-1.11191,0.0702495,-0.532671,,-0.620191
66,370.999,406.999,69.999,50,53,35,True,-0.458674,,-1.11191,0.0702495,-0.532671,,-0.620191
111,321.0,354.0,70.0,50,53,35,False,0.481314,,-0.13068,,1.43566,,-0.246499
111,370.999,354.0,70.0,50,53,35,False,0.481314,,-0.13068,,1.43566,,-0.246499
111,321.0,406.999,70.0,50,53,35,False,0.481314,,-0.13068,,1.43566,,-0.246499
111,370.999,406.999,70.0,50,53,35,False,0.481314,,-0.13068,,1.43566,,-0.246499
111,321.0,354.0,104.999,50,53,35,False,0.481314,,-0.13068,,1.43566,,-0.246499
111,370.999,354.0,104.999,50,53,35,False,0.481314,,-0.13068,,1.43566,,-0.246499
111,321.0,406.999,104.999,50,53,35,False,0.481314,,-0.13068,,1.43566,,-0.246499
111,370.999,406.999,104.999,50,53,35,False,0.481314,,-0.13068,,1.43566,,-0.246499
156,321.0,354.0,105.0,50,53,35,False,0.432616,,-0.085642,,1.34858,,0.600399
156,370.999,354.0,105.0,50,53,35,False,0.432616,,-0.085642,,1.34858,,0.600399
156,321.0,406.999,105.0,50,53,35,False,0.432616,,-0.085642,,1.34858,,0.600399
156,370.999,406.999,105.0,50,53,35,False,0.432616,,-0.085642,,1.34858,,0.600399
156,321.0,354.0,139.999,50,53,35,False,0.432616,,-0.085642,,1.34858,,0.600399
156,370.999,354.0,139.999,50,53,35,False,0.432616,,-0.085642,,1.34858,,0.600399
156,321.0,406.999,139.999,50,53,35,False,0.432616,,-0.085642,,1.34858,,0.600399
156,370.999,406.999,139.999,50,53,35,False,0.432616,,-0.085642,,1.34858,,0.600399
30,321.0,407.0,0.0,50,53,35,True,0.36353,,0.0278814,,-0.605989,0.530745,0.913718
30,370.999,407.0,0.0,50,53,35,True,0.36353,,0.0278814,,-0.605989,0.530745,0.913718
30,321.0,459.999,0.0,50,53,35,True,0.36353,,0.0278814,,-0.605989,0.530745,0.913718
30,370.999,459.999,0.0,50,53,35,True,0.36353,,0.0278814,,-0.605989,0.530745,0.913718
30,321.0,407.0,34.998999999999995,50,53,35,True,0.36353,,0.0278814,,-0.605989,0.530745,0.913718
30,370.999,407.0,34.998999999999995,50,53,35,True,0.36353,,0.0278814,,-0.605989,0.530745,0.913718
30,321.0,459.999,34.998999999999995,50,53,35,True,0.36353,,0.0278814,,-0.605989,0.530745,0.913718
30,370.999,459.999,34.998999999999995,50,53,35,True,0.36353,,0.0278814,,-0.605989,0.530745,0.913718
75,321.0,407.0,35.0,50,53,35,True,0.00996526,,-0.783378,-2.27831,1.86518,,1.30053
75,370.999,407.0,35.0,50,53,35,True,0.00996526,,-0.783378,-2.27831,1.86518,,1.30053
75,321.0,459.999,35.0,50,53,35,True,0.00996526,,-0.783378,-2.27831,1.86518,,1.30053
75,370.999,459.999,35.0,50,53,35,True,0.00996526,,-0.783378,-2.27831,1.86518,,1.30053
75,321.0,407.0,69.999,50,53,35,True,0.00996526,,-0.783378,-2.27831,1.86518,,1.30053
75,370.999,407.0,69.999,50,53,35,True,0.00996526,,-0.783378,-2.27831,1.86518,,1.30053
75,321.0,459.999,69.999,50,53,35,True,0.00996526,,-0.783378,-2.27831,1.86518,,1.30053
75,370.999,459.999,69.999,50,53,35,True,0.00996526,,-0.783378,-2.27831,1.86518,,1.30053
120,321.0,407.0,70.0,50,53,35,False,-0.16566,,0.622472,,0.207618,,0.475394
120,370.999,407.0,70.0,50,53,35,False,-0.16566,,0.622472,,0.207618,,0.475394
120,321.0,459.999,70.0,50,53,35,False,-0.16566,,0.622472,,0.207618,,0.475394
120,370.999,459.999,70.0,50,53,35,False,-0.16566,,0.622472,,0.207618,,0.475394
120,321.0,407.0,104.999,50,53,35,False,-0.16566,,0.622472,,0.207618,,0.475394
120,370.999,407.0,104.999,50,53,35,False,-0.16566,,0.622472,,0.207618,,0.475394
120,321.0,459.999,104.999,50,53,35,False,-0.16566,,0.622472,,0.207618,,0.475394
120,370.999,459.999,104.999,50,53,35,False,-0.16566,,0.622472,,0.207618,,0.475394
165,321.0,407.0,105.0,50,53,35,False,0.709856,,0.528174,,0.648096,,0.128773
165,370.999,407.0,105.0,50,53,35,False,0.709856,,0.528174,,0.648096,,0.128773
165,321.0,459.999,105.0,50,53,35,False,0.709856,,0.528174,,0.648096,,0.128773
165,370.999,459.999,105.0,50,53,35,False,0.709856,,0.528174,,0.648096,,0.128773
165,321.0,407.0,139.999,50,53,35,False,0.709856,,0.528174,,0.648096,,0.128773
165,370.999,407.0,139.999,50,53,35,False,0.709856,,0.528174,,0.648096,,0.128773
165,321.0,459.999,139.999,50,53,35,False,0.709856,,0.528174,,0.648096,,0.128773
165,370.999,459.999,139.999,50,53,35,False,0.709856,,0.528174,,0.648096,,0.128773
39,321.0,460.0,0.0,50,53,35,False,0.206322,,0.142446,,0.735425,0.137462,0.161166
39,370.999,460.0,0.0,50,53,35,False,0.206322,,0.142446,,0.735425,0.137462,0.161166
39,321.0,512.999,0.0,50,53,35,False,0.206322,,0.142446,,0.735425,0.137462,0.161166
39,370.999,512.999,0.0,50,53,35,False,0.206322,,0.142446,,0.735425,0.137462,0.161166
39,321.0,460.0,34.998999999999995,50,53,35,False,0.206322,,0.142446,,0.735425,0.137462,0.161166
39,370.999,460.0,34.998999999999995,50,53,35,False,0.206322,,0.142446,,0.735425,0.137462,0.161166
39,321.0,512.999,34.998999999999995,50,53,35,False,0.206322,,0.142446,,0.735425,0.137462,0.161166
39,370.999,512.999,34.998999999999995,50,53,35,False,0.206322,,0.142446,,0.735425,0.137462,0.161166
84,321.0,460.0,35.0,50,53,35,False,0.659182,,0.478554,,-0.337321,,0.42245
84,370.999,460.0,35.0,50,53,35,False,0.659182,,0.478554,,-0.337321,,0.42245
84,321.0,512.999,35.0,50,53,35,False,0.659182,,0.478554,,-0.337321,,0.42245
84,370.999,512.999,35.0,50,53,35,False,0.659182,,0.478554,,-0.337321,,0.42245
84,321.0,460.0,69.999,50,53,35,False,0.659182,,0.478554,,-0.337321,,0.42245
84,370.999,460.0,69.999,50,53,35,False,0.659182,,0.478554,,-0.337321,,0.42245
84,321.0,512.999,69.999,50,53,35,False,0.659182,,0.478554,,-0.337321,,0.42245
84,370.999,512.999,69.999,50,53,35,False,0.659182,,0.478554,,-0.337321,,0.42245
129,321.0,460.0,70.0,50,53,35,False,0.0921991,,1.03455,,0.50138,,-0.187649
129,370.999,460.0,70.0,50,53,35,False,0.0921991,,1.03455,,0.50138,,-0.187649
129,321.0,512.999,70.0,50,53,35,False,0.0921991,,1.03455,,0.50138,,-0.187649
129,370.999,512.999,70.0,50,53,35,False,0.0921991,,1.03455,,0.50138,,-0.187649
129,321.0,460.0,104.999,50,53,35,False,0.0921991,,1.03455,,0.50138,,-0.187649
129,370.999,460.0,104.999,50,53,35,False,0.0921991,,1.03455,,0.50138,,-0.187649
129,321.0,512.999,104.999,50,53,35,False,0.0921991,,1.03455,,0.50138,,-0.187649
129,370.999,512.999,104.999,50,53,35,False,0.0921991,,1.03455,,0.50138,,-0.187649
174,321.0,460.0,105.0,50,53,35,False,0.481485,,0.691856,,0.848666,,0.24921
174,370.999,460.0,105.0,50,53,35,False,0.481485,,0.691856,,0.848666,,0.24921
174,321.0,512.999,105.0,50,53,35,False,0.481485,,0.691856,,0.848666,,0.24921
174,370.999,512.999,105.0,50,53,35,False,0.481485,,0.691856,,0.848666,,0.24921
174,321.0,460.0,139.999,50,53,35,False,0.481485,,0.691856,,0.848666,,0.24921
174,370.999,460.0,139.999,50,53,35,False,0.481485,,0.691856,,0.848666,,0.24921
174,321.0,512.999,139.999,50,53,35,False,0.481485,,0.691856,,0.848666,,0.24921
174,370.999,512.999,139.999,50,53,35,False,0.481485,,0.691856,,0.848666,,0.24921
4,371.0,248.0,0.0,50,53,35,True,-1.02375,,-1.22261,-0.000791352,-0.902508,,-1.09599
4,420.999,248.0,0.0,50,53,35,True,-1.02375,,-1.22261,-0.000791352,-0.902508,,-1.09599
4,371.0,300.999,0.0,50,53,35,True,-1.02375,,-1.22261,-0.000791352,-0.902508,,-1.09599
4,420.999,300.999,0.0,50,53,35,True,-1.02375,,-1.22261,-0.000791352,-0.902508,,-1.09599
4,371.0,248.0,34.998999999999995,50,53,35,True,-1.02375,,-1.22261,-0.000791352,-0.902508,,-1.09599
4,420.999,248.0,34.998999999999995,50,53,35,True,-1.02375,,-1.22261,-0.000791352,-0.902508,,-1.09599
4,371.0,300.999,34.998999999999995,50,53,35,True,-1.02375,,-1.22261,-0.000791352,-0.902508,,-1.09599
4,420.999,300.999,34.998999999999995,50,53,35,True,-1.02375,,-1.22261,-0.000791352,-0.902508,,-1.09599
49,371.0,248.0,35.0,50,53,35,True,-0.49552,,-1.36214,2.16999,1.3841,,-0.554347
49,420.999,248.0,35.0,50,53,35,True,-0.49552,,-1.36214,2.16999,1.3841,,-0.554347
49,371.0,300.999,35.0,50,53,35,True,-0.49552,,-1.36214,2.16999,1.3841,,-0.554347
49,420.999,300.999,35.0,50,53,35,True,-0.49552,,-1.36214,2.16999,1.3841,,-0.554347
49,371.0,248.0,69.999,50,53,35,True,-0.49552,,-1.36214,2.16999,1.3841,,-0.554347
49,420.999,248.0,69.999,50,53,35,True,-0.49552,,-1.36214,2.16999,1.3841,,-0.554347
49,371.0,300.999,69.999,50,53,35,True,-0.49552,,-1.36214,2.16999,1.3841,,-0.554347
49,420.999,300.999,69.999,50,53,35,True,-0.49552,,-1.36214,2.16999,1.3841,,-0.554347
94,371.0,248.0,70.0,50,53,35,True,-0.108482,,-0.297035,-1.6293,1.07581,,0.88011
94,420.999,248.0,70.0,50,53,35,True,-0.108482,,-0.297035,-1.6293,1.07581,,0.88011
94,371.0,300.999,70.0,50,53,35,True,-0.108482,,-0.297035,-1.6293,1.07581,,0.88011
94,420.999,300.999,70.0,50,53,35,True,-0.108482,,-0.297035,-1.6293,1.07581,,0.88011
94,371.0,248.0,104.999,50,53,35,True,-0.108482,,-0.297035,-1.6293,1.07581,,0.88011
94,420.999,248.0,104.999,50,53,35,True,-0.108482,,-0.297035,-1.6293,1.07581,,0.88011
94,371.0,300.999,104.999,50,53,35,True,-0.108482,,-0.297035,-1.6293,1.07581,,0.88011
94,420.999,300.999,104.999,50,53,35,True,-0.108482,,-0.297035,-1.6293,1.07581,,0.88011
139,371.0,248.0,105.0,50,53,35,False,0.079185,,0.163453,,1.00565,,-0.0457072
139,420.999,248.0,105.0,50,53,35,False,0.079185,,0.163453,,1.00565,,-0.0457072
139,371.0,300.999,105.0,50,53,35,False,0.079185,,0.163453,,1.00565,,-0.0457072
139,420.999,300.999,105.0,50,53,35,False,0.079185,,0.163453,,1.00565,,-0.0457072
139,371.0,248.0,139.999,50,53,35,False,0.079185,,0.163453,,1.00565,,-0.0457072
139,420.999,248.0,139.999,50,53,35,False,0.079185,,0.163453,,1.00565,,-0.0457072
139,371.0,300.999,139.999,50,53,35,False,0.079185,,0.163453,,1.00565,,-0.0457072
139,420.999,300.999,139.999,50,53,35,False,0.079185,,0.163453,,1.00565,,-0.0457072
13,371.0,301.0,0.0,50,53,35,True,-1.84048,,-2.35021,1.31066,-1.27929,,-1.04334
13,420.999,301.0,0.0,50,53,35,True,-1.84048,,-2.35021,1.31066,-1.27929,,-1.04334
13,371.0,353.999,0.0,50,53,35,True,-1.84048,,-2.35021,1.31066,-1.27929,,-1.04334
13,420.999,353.999,0.0,50,53,35,True,-1.84048,,-2.35021,1.31066,-1.27929,,-1.04334
13,371.0,301.0,34.998999999999995,50,53,35,True,-1.84048,,-2.35021,1.31066,-1.27929,,-1.04334
13,420.999,301.0,34.998999999999995,50,53,35,True,-1.84048,,-2.35021,1.31066,-1.27929,,-1.04334
13,371.0,353.999,34.998999999999995,50,53,35,True,-1.84048,,-2.35021,1.31066,-1.27929,,-1.04334
13,420.999,353.999,34.998999999999995,50,53,35,True,-1.84048,,-2.35021,1.31066,-1.27929,,-1.04334
58,371.0,301.0,35.0,50,53,35,True,-1.74602,,-1.82109,0.211722,0.0181367,,-2.11831
58,420.999,301.0,35.0,50,53,35,True,-1.74602,,-1.82109,0.211722,0.0181367,,-2.11831
58,371.0,353.999,35.0,50,53,35,True,-1.74602,,-1.82109,0.211722,0.0181367,,-2.11831
58,420.999,353.999,35.0,50,53,35,True,-1.74602,,-1.82109,0.211722,0.0181367,,-2.11831
58,371.0,301.0,69.999,50,53,35,True,-1.74602,,-1.82109,0.211722,0.0181367,,-2.11831
58,420.999,301.0,69.999,50,53,35,True,-1.74602,,-1.82109,0.211722,0.0181367,,-2.11831
58,371.0,353.999,69.999,50,53,35,True,-1.74602,,-1.82109,0.211722,0.0181367,,-2.11831
58,420.999,353.999,69.999,50,53,35,True,-1.74602,,-1.82109,0.211722,0.0181367,,-2.11831
103,371.0,301.0,70.0,50,53,35,True,-0.50364,,-0.969558,-0.267175,-0.124812,,-0.677643
103,420.999,301.0,70.0,50,53,35,True,-0.50364,,-0.969558,-0.267175,-0.124812,,-0.677643
103,371.0,353.999,70.0,50,53,35,True,-0.50364,,-0.969558,-0.267175,-0.124812,,-0.677643
103,420.999,353.999,70.0,50,53,35,True,-0.50364,,-0.969558,-0.267175,-0.124812,,-0.677643
103,371.0,301.0,104.999,50,53,35,True,-0.50364,,-0.969558,-0.267175,-0.124812,,-0.677643
103,420.999,301.0,104.999,50,53,35,True,-0.50364,,-0.969558,-0.267175,-0.124812,,-0.677643
103,371.0,353.999,104.999,50,53,35,True,-0.50364,,-0.969558,-0.267175,-0.124812,,-0.677643
103,420.999,353.999,104.999,50,53,35,True,-0.50364,,-0.969558,-0.267175,-0.124812,,-0.677643
148,371.0,301.0,105.0,50,53,35,False,0.706591,,0.128997,,-2.08205,,0.500542
148,420.999,301.0,105.0,50,53,35,False,0.706591,,0.128997,,-2.08205,,0.500542
148,371.0,353.999,105.0,50,53,35,False,0.706591,,0.128997,,-2.08205,,0.500542
148,420.999,353.999,105.0,50,53,35,False,0.706591,,0.128997,,-2.08205,,0.500542
148,371.0,301.0,139.999,50,53,35,False,0.706591,,0.128997,,-2.08205,,0.500542
148,420.999,301.0,139.999,50,53,35,False,0.706591,,0.128997,,-2.08205,,0.500542
148,371.0,353.999,139.999,50,53,35,False,0.706591,,0.128997,,-2.08205,,0.500542
148,420.999,353.999,139.999,50,53,35,False,0.706591,,0.128997,,-2.08205,,0.500542
22,371.0,354.0,0.0,50,53,35,True,-1.84738,,-1.61775,-0.324529,-0.704157,-0.102385,-1.48912
22,420.999,354.0,0.0,50,53,35,True,-1.84738,,-1.61775,-0.324529,-0.704157,-0.102385,-1.48912
22,371.0,406.999,0.0,50,53,35,True,-1.84738,,-1.61775,-0.324529,-0.704157,-0.102385,-1.48912
22,420.999,406.999,0.0,50,53,35,True,-1.84738,,-1.61775,-0.324529,-0.704157,-0.102385,-1.48912
22,371.0,354.0,34.998999999999995,50,53,35,True,-1.84738,,-1.61775,-0.324529,-0.704157,-0.102385,-1.48912
22,420.999,354.0,34.998999999999995,50,53,35,True,-1.84738,,-1.61775,-0.324529,-0.704157,-0.102385,-1.48912
22,371.0,406.999,34.998999999999995,50,53,35,True,-1.84738,,-1.61775,-0.324529,-0.704157,-0.102385,-1.48912
22,420.999,406.999,34.998999999999995,50,53,35,True,-1.84738,,-1.61775,-0.324529,-0.704157,-0.102385,-1.48912
67,371.0,354.0,35.0,50,53,35,True,-1.74591,,-1.52089,0.681403,-0.740187,,-1.65402
67,420.999,354.0,35.0,50,53,35,True,-1.74591,,-1.52089,0.681403,-0.740187,,-1.65402
67,371.0,406.999,35.0,50,53,35,True,-1.74591,,-1.52089,0.681403,-0.740187,,-1.65402
67,420.999,406.999,35.0,50,53,35,True,-1.74591,,-1.52089,0.681403,-0.740187,,-1.65402
67,371.0,354.0,69.999,50,53,35,True,-1.74591,,-1.52089,0.681403,-0.740187,,-1.65402
67,420.999,354.0,69.999,50,53,35,True,-1.74591,,-1.52089,0.681403,-0.740187,,-1.65402
67,371.0,406.999,69.999,50,53,35,True,-1.74591,,-1.52089,0.681403,-0.740187,,-1.65402
67,420.999,406.999,69.999,50,53,35,True,-1.74591,,-1.52089,0.681403,-0.740187,,-1.65402
112,371.0,354.0,70.0,50,53,35,True,-1.6977,,-1.46026,2.67374,-0.443747,,-1.53381
112,420.999,354.0,70.0,50,53,35,True,-1.6977,,-1.46026,2.67374,-0.443747,,-1.53381
112,371.0,406.999,70.0,50,53,35,True,-1.6977,,-1.46026,2.67374,-0.443747,,-1.53381
112,420.999,406.999,70.0,50,53,35,True,-1.6977,,-1.46026,2.67374,-0.443747,,-1.53381
112,371.0,354.0,104.999,50,53,35,True,-1.6977,,-1.46026,2.67374,-0.443747,,-1.53381
112,420.999,354.0,104.999,50,53,35,True,-1.6977,,-1.46026,2.67374,-0.443747,,-1.53381
112,371.0,406.999,104.999,50,53,35,True,-1.6977,,-1.46026,2.67374,-0.443747,,-1.53381
112,420.999,406.999,104.999,50,53,35,True,-1.6977,,-1.46026,2.67374,-0.443747,,-1.53381
157,371.0,354.0,105.0,50,53,35,False,0.547747,,0.4107,,0.899143,,0.208186
157,420.999,354.0,105.0,50,53,35,False,0.547747,,0.4107,,0.899143,,0.208186
157,371.0,406.999,105.0,50,53,35,False,0.547747,,0.4107,,0.899143,,0.208186
